link_id,evidence_ref,target_object_type,target_object_id,evidence_use,confidence,quote_or_summary,source_id,notes
EVLINK_4074,EV_VBIT_0292,method_atom,ATOM_short_channel_regression,method_atom,medium,Supporting evidence from 83 papers,SRC_PMC6278088,Canonical atom ATOM_short_channel_regression
EVLINK_4075,EQ_PMC11527908_01,method_atom,ATOM_short_channel_regression,method_atom,medium,Supporting evidence from 83 papers,SRC_PMC11527908,Canonical atom ATOM_short_channel_regression
EVLINK_4076,EQ_PMC4801878_01,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4801878,Canonical atom ATOM_mbll_conversion
EVLINK_4077,EV_VBIT_0016,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4801878,Canonical atom ATOM_mbll_conversion
EVLINK_4078,EV_VBIT_0017,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4801878,Canonical atom ATOM_mbll_conversion
EVLINK_4079,EQ_PMC4524732_01,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4524732,Canonical atom ATOM_mbll_conversion
EVLINK_4080,EV_VBIT_0042,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4524732,Canonical atom ATOM_mbll_conversion
EVLINK_4081,EQ_PMC4524535_01,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4524535,Canonical atom ATOM_mbll_conversion
EVLINK_4082,EV_VBIT_0228,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4524535,Canonical atom ATOM_mbll_conversion
EVLINK_4083,EQ_PMC12821684_01,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC12821684,Canonical atom ATOM_mbll_conversion
EVLINK_4084,EQ_PMC9335366_01,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC9335366,Canonical atom ATOM_mbll_conversion
EVLINK_4085,EQ_PMC4899446_01,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC4899446,Canonical atom ATOM_mbll_conversion
EVLINK_4086,EQ_PMC11527908_01,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC11527908,Canonical atom ATOM_mbll_conversion
EVLINK_4087,EV_PMC13256807,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC13256807,Canonical atom ATOM_mbll_conversion
EVLINK_4088,EV_PMC13106591,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC13106591,Canonical atom ATOM_mbll_conversion
EVLINK_4089,EV_PMC13105909,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC13105909,Canonical atom ATOM_mbll_conversion
EVLINK_4090,EV_PMC13125256,method_atom,ATOM_mbll_conversion,method_atom,medium,Supporting evidence from 345 papers,SRC_PMC13125256,Canonical atom ATOM_mbll_conversion
EVLINK_4091,EQ_PMC6953699_01,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6953699,Canonical atom ATOM_first_level_glm
EVLINK_4092,EV_VBIT_0232,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6953699,Canonical atom ATOM_first_level_glm
EVLINK_4093,EQ_PMC12877426_01,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC12877426,Canonical atom ATOM_first_level_glm
EVLINK_4094,EV_VBIT_0001,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC12877426,Canonical atom ATOM_first_level_glm
EVLINK_4095,EV_VBIT_0002,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC12877426,Canonical atom ATOM_first_level_glm
EVLINK_4096,EQ_PMC5363470_01,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC5363470,Canonical atom ATOM_first_level_glm
EVLINK_4097,EQ_PMC6213715_01,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6213715,Canonical atom ATOM_first_level_glm
EVLINK_4098,EQ_PMC6297380_01,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6297380,Canonical atom ATOM_first_level_glm
EVLINK_4099,EV_VBIT_0003,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6297380,Canonical atom ATOM_first_level_glm
EVLINK_4100,EQ_PMC5603769_01,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC5603769,Canonical atom ATOM_first_level_glm
EVLINK_4101,EV_VBIT_0004,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC5603769,Canonical atom ATOM_first_level_glm
EVLINK_4102,EV_VBIT_0005,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC5603769,Canonical atom ATOM_first_level_glm
EVLINK_4103,EQ_PMC6336925_01,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6336925,Canonical atom ATOM_first_level_glm
EVLINK_4104,EV_VBIT_0013,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6336925,Canonical atom ATOM_first_level_glm
EVLINK_4105,EV_VBIT_0014,method_atom,ATOM_first_level_glm,method_atom,medium,Supporting evidence from 340 papers,SRC_PMC6336925,Canonical atom ATOM_first_level_glm
EVLINK_4106,EQ_PMC6953699_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC6953699,Canonical atom ATOM_resting_connectivity
EVLINK_4107,EV_VBIT_0232,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC6953699,Canonical atom ATOM_resting_connectivity
EVLINK_4108,EQ_PMC12877426_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC12877426,Canonical atom ATOM_resting_connectivity
EVLINK_4109,EV_VBIT_0001,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC12877426,Canonical atom ATOM_resting_connectivity
EVLINK_4110,EV_VBIT_0002,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC12877426,Canonical atom ATOM_resting_connectivity
EVLINK_4111,EQ_PMC10277131_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC10277131,Canonical atom ATOM_resting_connectivity
EVLINK_4112,EQ_PMC13102829_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC13102829,Canonical atom ATOM_resting_connectivity
EVLINK_4113,EQ_PMC8564674_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC8564674,Canonical atom ATOM_resting_connectivity
EVLINK_4114,EQ_PMC7586414_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC7586414,Canonical atom ATOM_resting_connectivity
EVLINK_4115,EQ_PMC7506757_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC7506757,Canonical atom ATOM_resting_connectivity
EVLINK_4116,EQ_PMC7139562_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC7139562,Canonical atom ATOM_resting_connectivity
EVLINK_4117,EQ_PMC6866983_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC6866983,Canonical atom ATOM_resting_connectivity
EVLINK_4118,EQ_PMC10297241_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC10297241,Canonical atom ATOM_resting_connectivity
EVLINK_4119,EQ_PMC9163532_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC9163532,Canonical atom ATOM_resting_connectivity
EVLINK_4120,EQ_PMC12942210_01,method_atom,ATOM_resting_connectivity,method_atom,medium,Supporting evidence from 292 papers,SRC_PMC12942210,Canonical atom ATOM_resting_connectivity
EVLINK_4121,EQ_PMC6213715_01,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC6213715,Canonical atom ATOM_ml_feature_extraction
EVLINK_4122,EQ_PMC13254259_01,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC13254259,Canonical atom ATOM_ml_feature_extraction
EVLINK_4123,EQ_PMC12938511_01,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12938511,Canonical atom ATOM_ml_feature_extraction
EVLINK_4124,EV_VBIT_0049,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12938511,Canonical atom ATOM_ml_feature_extraction
EVLINK_4125,EV_VBIT_0050,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12938511,Canonical atom ATOM_ml_feature_extraction
EVLINK_4126,EQ_PMC12803311_01,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12803311,Canonical atom ATOM_ml_feature_extraction
EVLINK_4127,EV_VBIT_0051,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12803311,Canonical atom ATOM_ml_feature_extraction
EVLINK_4128,EV_VBIT_0052,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12803311,Canonical atom ATOM_ml_feature_extraction
EVLINK_4129,EQ_PMC12747172_01,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12747172,Canonical atom ATOM_ml_feature_extraction
EVLINK_4130,EV_VBIT_0053,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12747172,Canonical atom ATOM_ml_feature_extraction
EVLINK_4131,EV_VBIT_0054,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12747172,Canonical atom ATOM_ml_feature_extraction
EVLINK_4132,EQ_PMC12793994_01,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12793994,Canonical atom ATOM_ml_feature_extraction
EVLINK_4133,EQ_PMC12618017_01,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12618017,Canonical atom ATOM_ml_feature_extraction
EVLINK_4134,EV_VBIT_0055,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12618017,Canonical atom ATOM_ml_feature_extraction
EVLINK_4135,EV_VBIT_0056,method_atom,ATOM_ml_feature_extraction,method_atom,medium,Supporting evidence from 74 papers,SRC_PMC12618017,Canonical atom ATOM_ml_feature_extraction
EVLINK_5001,EQ_PMC9245014_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC9245014,Supports ATOM_signal_qc
EVLINK_5002,EQ_PMC7827826_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC7827826,Supports ATOM_signal_qc
EVLINK_5003,EQ_PMC12011959_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC12011959,Supports ATOM_signal_qc
EVLINK_5004,EQ_PMC3593170_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC3593170,Supports ATOM_signal_qc
EVLINK_5005,EQ_PMC7364176_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC7364176,Supports ATOM_signal_qc
EVLINK_5006,EQ_PMC12747172_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC12747172,Supports ATOM_signal_qc
EVLINK_5007,EQ_PMC5001212_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC5001212,Supports ATOM_signal_qc
EVLINK_5008,EQ_PMC12714936_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC12714936,Supports ATOM_signal_qc
EVLINK_5009,EQ_PMC11314658_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC11314658,Supports ATOM_signal_qc
EVLINK_5010,EQ_PMC10681683_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC10681683,Supports ATOM_signal_qc
EVLINK_5011,EQ_PMC9587749_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC9587749,Supports ATOM_signal_qc
EVLINK_5012,EQ_PMC9555616_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC9555616,Supports ATOM_signal_qc
EVLINK_5013,EQ_PMC9386281_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC9386281,Supports ATOM_signal_qc
EVLINK_5014,EQ_PMC9116886_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC9116886,Supports ATOM_signal_qc
EVLINK_5015,EQ_PMC8869971_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC8869971,Supports ATOM_signal_qc
EVLINK_5016,EQ_PMC8231828_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC8231828,Supports ATOM_signal_qc
EVLINK_5017,EQ_PMC8093202_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC8093202,Supports ATOM_signal_qc
EVLINK_5018,EQ_PMC7829673_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC7829673,Supports ATOM_signal_qc
EVLINK_5019,EQ_PMC7511246_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC7511246,Supports ATOM_signal_qc
EVLINK_5020,EQ_PMC6257082_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC6257082,Supports ATOM_signal_qc
EVLINK_5021,EQ_PMC5971219_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC5971219,Supports ATOM_signal_qc
EVLINK_5022,EQ_PMC4913108_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC4913108,Supports ATOM_signal_qc
EVLINK_5023,EQ_PMC4619753_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC4619753,Supports ATOM_signal_qc
EVLINK_5024,EQ_PMC3756568_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC3756568,Supports ATOM_signal_qc
EVLINK_5025,EQ_PMC4524535_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC4524535,Supports ATOM_signal_qc
EVLINK_5026,EQ_PMC3665655_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC3665655,Supports ATOM_signal_qc
EVLINK_5027,EQ_PMC3348501_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC3348501,Supports ATOM_signal_qc
EVLINK_5028,EQ_PMC3288700_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC3288700,Supports ATOM_signal_qc
EVLINK_5029,EQ_PMC3254723_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC3254723,Supports ATOM_signal_qc
EVLINK_5030,EQ_PMC13030481_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC13030481,Supports ATOM_signal_qc
EVLINK_5031,EQ_PMC12912286_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC12912286,Supports ATOM_signal_qc
EVLINK_5032,EQ_PMC11945418_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC11945418,Supports ATOM_signal_qc
EVLINK_5033,EQ_PMC12179319_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC12179319,Supports ATOM_signal_qc
EVLINK_5034,EQ_PMC11188482_01,method_atom,ATOM_signal_qc,method_atom,medium,QC-related evidence from literature,SRC_PMC11188482,Supports ATOM_signal_qc
